nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
GKPI Bandung,Gereja Protestan,"Jl. Ciliwung No.20, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114",08.00 hingga 17.00,"4,7",71,"
(022) 7107066",Ada,Tersedia,-6.9056299,107.6265278,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
HKBP Bandung Reformanda,Gereja Lutheran,"Jl. Sumedang No.2, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271",09.00 hingga 17.00,"4,8",132,"
(022) 7201940",Ada,Tersedia,-6.9158324,107.631053,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GKI Kebon Jati,Gereja Protestan,"Jl. Kebon Jati No.100, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181",,"4,8",289,"
(022) 4231063",Ada,Tidak Tersedia,-6.9160658,107.598979,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GMAHK Jemaat Parongpong,Gereja Advent Hari Ketujuh,"5HWH+F72, Cihanjuang Rahayu, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Tutup,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.8038368,107.5782417,Aksesibilitas Tersedia,[]
Gereja Penggerakan Kristus-Ibadah Pola Tubuh Kristus,Gereja,"Jl. Marjuk No.17, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171",09.00 hingga 17.00,"4,7",15,"
(022) 87805066",Ada,Tidak Tersedia,-6.911459,107.602246,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKI Sudirman,Gereja Kristen,"Jl. Jend. Sudirman No.638, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183",,"4,6",11,"
(022) 6002374",Ada,Tidak Tersedia,-6.9172294,107.5777119,Aksesibilitas Tersedia,[]
Gereja Kemah Injil Indonesia,Gereja,"Jl. Cimanuk No.3, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115",08.00 hingga 19.00,"5,0",23,"
(022) 4236934",Ada,Tidak Tersedia,-6.9049905,107.6201963,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Yayasan Badan Rumah Sakit Gereja Kristen Pasundan (Yayasan BRS GKP),Lembaga Swadaya Masyarakat (LSM),"Jl. Raya Kopo No.161, Kopo, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40234",08.00 hingga 16.00,"4,5",8,"
(022) 2030147",Ada,Tersedia,-6.935976,107.5964714,Aksesibilitas Tersedia,[]
GPIB Imanuel Cimahi,Gereja Protestan,"Jl. Pasir Kumeli No.149 A, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",Buka 24 jam,"4,7",138,"
(022) 6659144",Ada,Tersedia,-6.8892445,107.5415932,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Sidang Kristus,Gereja Kristus,"Jl. Sunda No.49, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",,"4,9",30,"
(022) 4237181",Ada,Tidak Tersedia,-6.919418,107.6177875,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GPIB Bethel Bandung,Gereja,"Jl. Wastukencana No.1, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",Buka 24 jam,"4,7",223,"
(022) 4201794",Ada,Tersedia,-6.9136532,107.608698,Aksesibilitas Tersedia,[]
GPIB SILIH ASIH BANDUNG,Gereja,"Jl. T. Kaktus No.15, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40221",08.00 hingga 17.00,"5,0",21,,Tidak Ada ,Tidak Tersedia,-6.9348611,107.5822153,Aksesibilitas Tersedia,[]
GBI Bethel Paskal Hyper Square,Gereja Protestan,"Jl. Pasir Kaliki No.28 Block B1-3A, Ciroyom, Andir, Bandung City, West Java 40181",Tutup,"4,7",126,"
0813-2211-3301",Ada,Tersedia,-6.9150749,107.597088,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GEREJA BETHEL TABERNAKEL IMMANUEL GBT,Gereja Pantekosta,"Jl. A. Yani No.265, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114",Tutup,"4,4",16,"
(022) 7234567",Ada,Tersedia,-6.9145427,107.6318545,Aksesibilitas Tersedia,[]
Gereja Kristen Pasundan Jemaat Bandung,Gereja Kristen,"Jl. Kebon Jati No.108, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181",,"4,9",41,"
(022) 4237083",Ada,Tersedia,-6.915981,107.5986643,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Kristen Jawa Bandung,Gereja Protestan,"Jl. Merdeka No.28, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",09.00 hingga 21.00,"4,8",148,"
(022) 4203106",Ada,Tersedia,-6.9119042,107.6107257,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
"Gereja Katolik Paroki Santo Michael, Waringin",Gereja Katolik,"Jl. Waringin No.51, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182",Buka 24 jam,"4,8",265,"
(022) 6018769",Ada,Tersedia,-6.9171009,107.591306,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GII Hok Im Tong - Gardujati,Gereja Evangelis,"Jl. Gardujati No.51, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181",08.00 hingga 17.00,"4,6",363,"
(022) 6015276",Ada,Tersedia,-6.918472,107.598232,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKI Ayudia,Gereja Kristen,"Jl. Ayudia No.10, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172",,"4,7",23,"
(022) 6013341",Ada,Tidak Tersedia,-6.9095212,107.5894896,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
PGIS_Kabupaten_Bandung,Gereja,"Gereja Kristen Protestan Oikoumene (GKPO) Lanud Sulaiman, Jl. Hercules 4 No.2, Lanud, Sulaiman, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40229",,,,"
0812-3390-4716",Ada,Tidak Tersedia,-6.9845128,107.5670202,Aksesibilitas Tersedia,[]
GKI Pasteur,Gereja Protestan,"Jl. Pasteur No.12A, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131",09.00 hingga 17.00,"4,7",151,"
(022) 2030027",Ada,Tersedia,-6.9001356,107.6027443,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"GEREJA HKBP Bandung, Resort Bandung",Gereja Lutheran,"Jl. L. L. R.E. Martadinata No.96, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114",,"4,7",340,"
(022) 4211627",Ada,Tidak Tersedia,-6.908937,107.6244831,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GKPA Bandung,Gereja Protestan,"Jl. Kawaluyaan Indah Raya No.5B, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286",,"4,9",11,,Tidak Ada ,Tidak Tersedia,-6.935064,107.6625911,Aksesibilitas Tersedia,[]
Gereja Methodist Indonesia Bahtera Bandung Timur,Gereja Metodis,"3JPW+67P, Jl. Atlas Tengah, Babakan Surabaya, Kec. Antapani, Kota Bandung, Jawa Barat 40281",,"4,4",21,,Tidak Ada ,Tidak Tersedia,-6.9144019,107.6457019,Aksesibilitas Tersedia,[]
Gereja Kristen Pasundan Jemaat Ciwidey,Gereja,"VFW7+C47, Ciwidey, Kec. Ciwidey, Kabupaten Bandung, Jawa Barat 40973",,"4,8",12,,Tidak Ada ,Tidak Tersedia,-7.1039698,107.462785,Aksesibilitas Tersedia,[]
GKPS Bandung,Gereja,"Jl. PDAM No.12, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163",Tutup,"5,0",14,,Tidak Ada ,Tidak Tersedia,-6.8924028,107.5863644,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GKBI Palasari,Gereja,"Jl. Palasari No.7, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40262",,"4,9",14,,Tidak Ada ,Tersedia,-6.9268009,107.6237172,Aksesibilitas Tersedia,[]
GKI Gatot Subroto,Gereja,"Jl. Gatot Subroto No.405-407, Binong, Kec. Batununggal, Kota Bandung, Jawa Barat 40275",,"4,8",29,"
(022) 7310426",Ada,Tersedia,-6.9312244,107.6419576,Aksesibilitas Tersedia,[]
GPdI Ebenhaezer Ciparay,Gereja,"Jl. Raya Laswi No.607, Gunungleutik, Kec. Ciparay, Kabupaten Bandung, Jawa Barat 40381",Tutup,"4,7",14,"
0852-2002-9497",Ada,Tidak Tersedia,-7.0313884,107.7018167,Aksesibilitas Tersedia,[]
GBKP Bandung Timur,Gereja Protestan,"Jl. Kawaluyaan Raya No.10, Jatisari, Bandung, Jawa Barat, 40286",10.00 hingga 16.00,"4,8",21,"
(022) 7332385",Ada,Tersedia,-6.9377318,107.6621463,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
GII Hok Im Tong • Batununggal,Gereja Evangelis,"Jl. Batununggal Indah II No.50, Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40267",Tutup,"4,7",54,,Tidak Ada ,Tidak Tersedia,-6.9632753,107.6251629,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GPdI IMPACT Rancaekek-Jatinangor,Gereja,"Jl. Rancaekek No.219, Mekargalih, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363",08.00 hingga 20.00,"5,0",16,,Tidak Ada ,Tidak Tersedia,-6.9560293,107.7758583,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Majelis Jemaat Gereja Protestan,Lembaga Swadaya Masyarakat (LSM),"4J43+J88, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131",,"4,7",022,"
(022) 2031463",Ada,Tidak Tersedia,-6.8934744,107.6033146,Aksesibilitas Tersedia,[]
GKDI Bandung,Gereja Kristus,"Istana BEC, Jl. Purnawarman No.13-15 Lantai 3, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",10.30 hingga 22.00,"5,0",89,"
0821-1996-2001",Ada,Tidak Tersedia,-6.908257,107.6088796,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar', 'Tidak memiliki kursi khusus pengguna kursi roda']"
"Gereja Katolik Paroki Santo Martinus, Margahayu",Gereja Katolik,"Jl. Hercules 4, Sulaiman, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40229",06.00 hingga 07.00,"4,7",459,"
(022) 5404263",Ada,Tersedia,-6.985416,107.568153,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GKIm Hosanna Ciumbuleuit,Gereja Kristen,"Galeri Ciumbuleuit Apartment 1, Jl. Ciumbuleuit, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",09.30 hingga 13.00,"4,8",19,"
0821-2135-5788",Ada,Tidak Tersedia,-6.8813869,107.6046809,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Bunda Tujuh Kedukaan, Pandu",Gereja Katolik,"Jl. Pandu No.4, Pamoyanan, Kec. Cicendo, Kota Bandung, Jawa Barat 40173",06.00 hingga 21.00,"4,8",1.806,"
(022) 6011138",Ada,Tersedia,-6.9055223,107.5934154,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GPIB Wisma Asih Lembang,Gereja Protestan,"Jl. Maribaya No.93, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",Tutup,"4,7",37,"
(022) 2787320",Ada,Tidak Tersedia,-6.8239285,107.6377558,Aksesibilitas Tersedia,[]
Kalam Hidup,Toko Buku,"Jl. Naripan No.67, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40116",,"4,6",253,"
(022) 4207735",Ada,Tersedia,-6.9203848,107.6145905,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
GII Hok Im Tong - Dago,Gereja Injil,"Jl. Cikapayang No.2 - 4, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",08.00 hingga 17.00,"4,8",355,"
(022) 2508196",Ada,Tersedia,-6.8986082,107.6119473,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKP Jemaat Lembang,Gereja,"Jl. Jayagiri No.8, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",Tutup,"4,7",55,"
(022) 2787552",Ada,Tidak Tersedia,-6.8070629,107.6199061,Aksesibilitas Tersedia,[]
Gereja Kristen Kalam Kudus Pasundan,Gereja Protestan,"Jl. Pasundan No.78, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251","05.15 hingga 06.00,08.00 hingga 11.00","4,8",113,"
(022) 4233061",Ada,Tersedia,-6.9269092,107.6085005,Aksesibilitas Tersedia,[]
GKI Taman Cibunut,Gereja Presbiterian,"Jl. Van Deventer No.11, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",08.00 hingga 16.00,"4,8",279,"
(022) 4205541",Ada,Tersedia,-6.9171043,107.6154279,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GPdI Dayeuhkolot,Gereja Pantekosta,"Jl. Moch. Toha No.Km 8, RW.No.222, Citeureup, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40258",08.00 hingga 18.30,"4,8",5,"
0813-2228-8803",Ada,Tidak Tersedia,-6.9851835,107.6231211,Aksesibilitas Tersedia,[]
Gereja Bethel Indonesia,Gereja,"Jl. Suryani No.56, Wr. Muncang, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40211",,"4,0",1,,Tidak Ada ,Tidak Tersedia,-6.9227321,107.5809699,Aksesibilitas Tersedia,[]
Lembaga Kantor Berita Nasional Antara Biro Jawa Barat,Layanan Berita,"Jl. Braga No.25, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",08.00 hingga 16.00,"4,7",40,"
(022) 4205640",Ada,Tidak Tersedia,-6.9195892,107.6098441,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Pos Pelayanan GPIB Sejahtera (Sapan),Gereja,"Jl. Sapan Melati IV No.132, Sumbersari, Kec. Ciparay, Kabupaten Bandung, Jawa Barat 40381",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.9919893,107.705073,Aksesibilitas Tersedia,[]
Gereja Bethel Indonesia Kota Baru Parahyangan,Gereja Kristen,"Jl. Wangsaniaga Wetan No.28, Kertajaya, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553",,"4,9",14,,Tidak Ada ,Tidak Tersedia,-6.8594888,107.4829247,Aksesibilitas Tersedia,[]
Gereja Isa Almasih,Gereja Kristus,"Jl. Lengkong Besar, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",Buka 24 jam,"4,8",101,,Tidak Ada ,Tersedia,-6.9286461,107.6127123,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
G.B.T. Anugrah,Gereja Protestan,"Jl. Kesatriaan No.31, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172",,"4,4",7,"
(022) 91567760",Ada,Tidak Tersedia,-6.9123383,107.5958283,Aksesibilitas Tersedia,[]
Gereja Kerasulan Baru Indonesia,Gereja Protestan,"Jl. Ir. H. Juanda No.7, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116",07.30 hingga 17.30,"4,5",2,"
(022) 4203154",Ada,Tersedia,-6.9058452,107.6102835,Aksesibilitas Tersedia,[]
Gereja Baptis Indonesia Maleber,Gereja Baptis,"Jl. Maleber Barat No.95, Maleber, Kec. Andir, Kota Bandung, Jawa Barat 40184",,"4,4",30,"
(022) 6045056",Ada,Tidak Tersedia,-6.9059269,107.5714193,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Graha Cahaya Mulia,Gedung Pernikahan,"Jl. Terusan Pasirkoja No.365, Babakan, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40232",,"4,4",83,,Tidak Ada ,Tidak Tersedia,-6.9296617,107.5787934,Aksesibilitas Tersedia,[]
BNKP Jemaat Bandung,Gereja,"Jl. Holis No.278D, Caringin, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40212",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.9309439,107.5717277,Aksesibilitas Tersedia,[]
"GMAHK Maranatha, Secapa AD",Gereja,"4HHX+P2P, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",Tutup,"4,8",6,,Tidak Ada ,Tidak Tersedia,-6.8706722,107.5975825,Aksesibilitas Tersedia,[]
GKI CIBEUREUM,Gereja Kristen,"4H27+FFJ, Campaka, Kec. Andir, Kota Bandung, Jawa Barat 40184",,"5,0",3,"
(022) 6027782",Ada,Tidak Tersedia,-6.8987948,107.5636501,Aksesibilitas Tersedia,[]
GSPDI Filadelfia Musa,Gereja,"3J42+5VP, Jl. Inhoftank, Kb. Lega, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40235",08.00 hingga 05.00,"4,9",10,,Tidak Ada ,Tidak Tersedia,-6.9445464,107.6022126,Aksesibilitas Tersedia,[]
Gereja Jemaat Kristus Indonesia,Gereja,"Jl. Luna No.19, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,"4,3",3,,Tidak Ada ,Tidak Tersedia,-6.9200811,107.5909561,Aksesibilitas Tersedia,[]
Gereja Kristen Pasundan Awiligar,Gereja Kristen,"Jl. Awiligar Raya No.55, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191",,"4,5",33,,Tidak Ada ,Tidak Tersedia,-6.8807375,107.6369234,Aksesibilitas Tersedia,[]
GKI Guntur,Gereja Protestan,"Jl. Guntur No.13, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262",,"4,9",80,"
(022) 7306232",Ada,Tidak Tersedia,-6.9246073,107.6218135,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Gereja Kristen Kalam Kudus (GKKK) Taman Kopo Indah,Gereja Kristen,"Blk. A2 Jl. Taman Kopo Indah 2 No.2, Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40218",,"4,8",22,"
(022) 5423950",Ada,Tidak Tersedia,-6.9645862,107.5624295,Aksesibilitas Tersedia,[]
Gereja Gkii,Gereja Karismatik,"2J7F+Q4V, Gg. Budiasih, Dayeuhkolot, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40258",,"5,0",1,"
0812-4025-7955",Ada,Tidak Tersedia,-6.9855176,107.6228112,Aksesibilitas Tersedia,[]
Pastoran St.Martinus Bandung,Rumah Pendeta Protestan,"Perumahan Kopo Permai 1, Blk. H No.4, Sukamenak, Margahayu, Bandung Regency, West Java 40227",07.30 hingga 12.00,"4,8",75,"
(022) 5404263",Ada,Tersedia,-6.9645848,107.5834733,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKI Maulana Yusuf - Kawaluyaan,Organisasi Keagamaan,"Komplek permata kawaluyaan Ruko no 17-19, jalan Buntu No.17, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286",08.00 hingga 16.00,"4,8",29,"
0821-2684-6080",Ada,Tersedia,-6.9316303,107.663792,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GPPI Sejahtera,Gereja,"Jl. A. Yani No.29, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",,"5,0",6,,Tidak Ada ,Tidak Tersedia,-6.921599,107.6186802,Aksesibilitas Tersedia,[]
GMS Bandung,Gereja,"istana bandung electronic center, Istana BEC, Jl. Purnawarman lantai 3A, Babakanciamis, Sumurbandung, Bandung City, West Java 40117",09.00 hingga 16.30,"4,9",125,"
(021) 30020080",Ada,Tersedia,-6.9078216,107.6087898,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Bethel Pentakosta Indonesia - GBPI Pelita Kasih,Gereja Kristen,"2JP6+C52, Komplek Cibiuk Indah Blok V No, 8, Pasawahan, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40256",Buka 24 jam,"4,9",8,,Tidak Ada ,Tidak Tersedia,-6.9639858,107.6103755,Aksesibilitas Tersedia,[]
GPDI Permata Cimahi,Gereja,"Jl. Permata Raya No.18, Tanimulya, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552",Tutup,"4,4",5,,Tidak Ada ,Tidak Tersedia,-6.8650906,107.5187649,Aksesibilitas Tersedia,[]
Gereja Bala Keselamatan,Gereja Protestan,"Jl. Veteran No.6A, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",Buka 24 jam,"4,7",24,,Tidak Ada ,Tidak Tersedia,-6.9184878,107.6132609,Aksesibilitas Tersedia,[]
GKPS Bandung Timur,Gereja Kristen,"ITC Kosambi, Jl. Baranang Siang No.1 Blok G, Kebon Pisang, Sumurbandung, Bandung City, West Java 40112",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.9183613,107.6204507,Aksesibilitas Tersedia,[]
Gereja Kristen Indonesia Maulana Yusuf,Gereja Presbiterian,"Jl. Maulana Yusuf No.20, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115",Tutup,"4,8",587,"
(022) 4232907",Ada,Tersedia,-6.9007873,107.6137771,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Keluarga Allah Bandung,Gereja Kristen,"Jl. Siliwangi Dalam No.3, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",09.00 hingga 16.00,"4,9",20,"
0877-3903-5097",Ada,Tersedia,-6.8852162,107.6123637,Aksesibilitas Tersedia,[]
GKIm Ka Im Tong,Gereja Protestan,"Jl. HOS. Cokroaminoto No.63, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172",08.00 hingga 16.30,"4,8",176,"
(022) 6011677",Ada,Tersedia,-6.910326,107.597774,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
International Full Gospel Fellowship (IFGF) Bandung,Gereja,"blok J IFGF Bandung at THE HOUSE, Jl. Pasir Kaliki No.25 - 27, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40172",,"4,8",149,"
0877-2211-1767",Ada,Tersedia,-6.9146512,107.5932124,Aksesibilitas Tersedia,['Memiliki tempat parkir khusus pengguna kursi roda']
Gereja Kristen Kalam Kudus Pasundan,Gereja Protestan,"Jl. Pasundan No.78, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251","05.15 hingga 06.00,08.00 hingga 11.00","4,8",113,"
(022) 4233061",Ada,Tersedia,-6.9269092,107.6085005,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Santo Fransiskus Xaverius, Dayeuhkolot",Gereja Katolik,"Jl. Raya Bojongsoang No.17, Bojongsoang, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40257",,"4,7",208,"
(022) 42821012",Ada,Tersedia,-6.9841599,107.629783,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GBI Baranangsiang,Gereja Pantekosta,"ITC Kosambi, Ruko, Jl. Baranang Siang No.8, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",Tutup,"4,8",542,"
0878-1971-7181",Ada,Tersedia,-6.9187145,107.6205049,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Katolik Paroki Hati Tak Bernoda Santa Perawan Maria,Gereja Katolik,"Jl. Suryalaya No.3, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265",06.00 hingga 22.00,"4,8",693,"
(022) 7303922",Ada,Tersedia,-6.940817,107.625909,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Gereja Katolik St. Yusuf Pekerja, Majalaya",Gereja Katolik,"Jl. Raya Laswi No.95, Padamulya, Kec. Majalaya, Kabupaten Bandung, Jawa Barat 40392",,"4,7",13,"
0812-2352-538",Ada,Tersedia,-7.0496427,107.7485958,Aksesibilitas Tersedia,[]
"Kapel Katolik Mater Boni Consilii, Cibeunying Kidul",Gereja Katolik,"Jl. Supratman No.1, Sukamaju, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40114",,"4,7",57,"
(022) 7207332",Ada,Tersedia,-6.9116383,107.6327473,Aksesibilitas Tersedia,[]
Gereja Katolik St. Agustinus Cimahi,Gereja Katolik,"Jl. Gatot Subroto No.28, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",,"4,5",66,,Tidak Ada ,Tidak Tersedia,-6.8780164,107.5445062,Aksesibilitas Tersedia,[]
