nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
MASJID JAMI AT-TAQWA MEKARSARI,Masjid,"Jl. Lapang Tembak Sel. No.18, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",,"4,6",89,"
(022) 70807618",Ada,Tidak Tersedia,-6.8829355,107.5254142,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Mutiara,Masjid,"Komplek Taman Mutiara, Kel, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40522",,"4,7",81,,Tidak Ada ,Tidak Tersedia,-6.8867952,107.5472722,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami Nurul Hikmah,Masjid,"Jl. Cemp. Jl. Citeureup No.15, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",04.00 hingga 21.00,"4,7",54,,Tidak Ada ,Tidak Tersedia,-6.8602772,107.5504456,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Al Furqaan,Masjid,"4GRQ+GV5, Jl. Puri Cipageran Indah 1, Cipageran, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40511",04.00 hingga 21.00,"4,8",488,"
(022) 6645305",Ada,Tidak Tersedia,-6.8587315,107.539749,Aksesibilitas Tersedia,[]
Masjid Jami Al-Muhajirin,Masjid,"Jl. Komp. BPKP, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",Buka 24 jam,"4,8",586,,Tidak Ada ,Tidak Tersedia,-6.9056645,107.5647693,Aksesibilitas Tersedia,[]
Masjid al Ihsan (Citopeng),Masjid,"3HQ8+49P, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534",,"4,5",64,,Tidak Ada ,Tidak Tersedia,-6.9121682,107.5659565,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid At-Taufiq,Masjid,"Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534",,"4,9",31,,Tidak Ada ,Tidak Tersedia,-6.9204039,107.5619379,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Uswatun Hasanah,Masjid,"Jl. Moh. K. Wiganda Sasmita No.19 A, Cimahi, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40525",04.00 hingga 20.00,"4,6",83,,Tidak Ada ,Tidak Tersedia,-6.8728559,107.544199,Aksesibilitas Tersedia,[]
Masjid Jami' AT TAQWA,Masjid,"Jl. Purba Endah No.17, RT.05/RW.05, Cipageran, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40511",Buka 24 jam,"4,8",44,,Tidak Ada ,Tidak Tersedia,-6.8660325,107.5370486,Aksesibilitas Tersedia,[]
Masjid Siti Chodidjah,Masjid,"Jl. Sangkuriang No.79, Cipageran, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40511",,"5,0",94,"
(022) 6654621",Ada,Tidak Tersedia,-6.8646715,107.5397471,Aksesibilitas Tersedia,[]
Masjid Jami Ali Abdulloh Solaiman,Masjid,"3GPP+9JR, komplek nanjung regency, Utama, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40533",03.20 hingga 22.00,"4,8",15,,Tidak Ada ,Tidak Tersedia,-6.9140138,107.536508,Aksesibilitas Tersedia,[]
Masjid Jami Mathlaul Anwar,Masjid,"Jl. Gatot Subroto No.248, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",,"4,4",18,,Tidak Ada ,Tidak Tersedia,-6.8799117,107.5443438,Aksesibilitas Tersedia,[]
Masjid Jami Al Bayyinah,Masjid,"Jl. Mekar Jaya No.02, Cipageran, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40511",03.00 hingga 21.00,"4,6",45,"
0896-0799-6976",Ada,Tidak Tersedia,-6.8647689,107.5418525,Aksesibilitas Tersedia,[]
Masjid Al- ikhlas,Masjid,"dekat masjid alikhlas, Gg. Mutisah No.rt05/07 no55, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",,"4,4",20,,Tidak Ada ,Tidak Tersedia,-6.885519,107.558519,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Istiqoomah,Masjid,"Jl. Citeureup No.129, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",04.00 hingga 21.00,"4,7",49,"
0815-7227-2133",Ada,Tidak Tersedia,-6.8658329,107.5500521,Aksesibilitas Tersedia,[]
Masjid Al-Jihad,Masjid,"4GGM+WJ3, Gg. Suluyu II, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",,"4,8",56,,Tidak Ada ,Tidak Tersedia,-6.8727482,107.5340585,Aksesibilitas Tersedia,[]
Masjid Jami Al Ikhlas,Masjid,"Jl. Abdul Halim No.105-140, Cigugur Tengah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40522",,"5,0",11,,Tidak Ada ,Tidak Tersedia,-6.8905046,107.5550882,Aksesibilitas Tersedia,[]
Masjid Jami' An-nuur,Masjid,"Jl. Sriwijaya Baru No.15, Setiamanah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40524",Buka 24 jam,"5,0",25,"
0819-0411-3522",Ada,Tidak Tersedia,-6.879423,107.535299,Aksesibilitas Tersedia,[]
Masjid Jami Al-Inayah,Masjid,"4G7F+QCG, Jl. Ibu Ganirah, Cibeber, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40531",Buka 24 jam,"4,5",45,,Tidak Ada ,Tidak Tersedia,-6.8855699,107.5235928,Aksesibilitas Tersedia,[]
Masjid Baiturrahman KH Usman Dhomiri,Masjid,"4GCJ+J98, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",,"4,8",132,,Tidak Ada ,Tidak Tersedia,-6.8784616,107.5309513,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Musyahadah,Masjid,"4H54+3X2, Cigugur Tengah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat",04.00 hingga 21.15,"4,7",6,,Tidak Ada ,Tidak Tersedia,-6.8923735,107.5573868,Aksesibilitas Tersedia,[]
Masjid Jami Al-wiam,Masjid,"3GWM+C8W, Jl. Kerkof, Leuwigajah, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40532",Buka 24 jam,"4,6",72,,Tidak Ada ,Tidak Tersedia,-6.9038853,107.5333236,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Besar Al Qolam,Masjid,"Jl. Terusan No.41, Cimahi, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40525",,"4,6",110,"
(022) 6628751",Ada,Tidak Tersedia,-6.872075,107.546511,Aksesibilitas Tersedia,[]
Masjid Al-Qirom,Masjid,"Jl. Kerkof No.113, Leuwigajah, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40532",Buka 24 jam,"4,4",46,,Tidak Ada ,Tidak Tersedia,-6.906013,107.5223199,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Nurussalam,Masjid,"Jl. Kamarung No.5, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",Buka 24 jam,"4,5",34,,Tidak Ada ,Tidak Tersedia,-6.8601912,107.5484531,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Nurul Falah,Masjid,"3HX6+55W, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",,"5,0",26,,Tidak Ada ,Tidak Tersedia,-6.9020191,107.5604522,Aksesibilitas Tersedia,[]
Masjid AR-RAHMAN,Masjid,"Jalan Puri Cipageran Indah No.1, Cipageran, Cimahi Utara, Cimahi City, West Java 40511",04.00 hingga 22.00,"4,5",50,,Tidak Ada ,Tidak Tersedia,-6.8605453,107.5364255,Aksesibilitas Tersedia,[]
Masjid Darussa'adah,Masjid,"4H76+V9G, Pasirkaliki, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40514",,"4,6",27,,Tidak Ada ,Tidak Tersedia,-6.8853003,107.5609445,Aksesibilitas Tersedia,[]
Masjid Baitul Mukhlisin,Masjid,"Jl. Kota Mas Indah No.86, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",,"4,8",103,,Tidak Ada ,Tidak Tersedia,-6.8689674,107.5410359,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid As Saab,Masjid,"Jl. Cipageran No.4, Cipageran, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40511",,"4,7",88,"
(022) 6642839",Ada,Tidak Tersedia,-6.8583287,107.5447131,Aksesibilitas Tersedia,[]
Masjid Jami Nurul Iman,Masjid,"Blok.Cisegel rt 01/09 Melong Cimahi Sel., Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",,"4,9",11,,Tidak Ada ,Tidak Tersedia,-6.916013,107.5639489,Aksesibilitas Tersedia,[]
Masjid Nurul Falah,Masjid,"Jl. Mahar Martanegara No.160-152, Utama, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40522",,"4,6",48,,Tidak Ada ,Tidak Tersedia,-6.9001755,107.5475133,Aksesibilitas Tersedia,[]
Masjid Darussalam,Masjid,"Jl. Pasantren Permai No.127, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",,"4,7",52,,Tidak Ada ,Tidak Tersedia,-6.8810061,107.5553571,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Assalam,Masjid,"Jl. Kb. Manggu 1 No.19, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",Buka 24 jam,"4,9",13,"
(022) 6626880",Ada,Tidak Tersedia,-6.8718833,107.5287016,Aksesibilitas Tersedia,[]
Masjid At Tajudin,Masjid,"Karang Mekar, Setiamanah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40524",09.00 hingga 17.00,"4,6",65,,Tidak Ada ,Tidak Tersedia,-6.8776745,107.5426717,Aksesibilitas Tersedia,[]
Masjid AT TAQWA Cimahi,Masjid,"4G6V+3XG, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40522",Buka 24 jam,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.8898229,107.5449431,Aksesibilitas Tersedia,[]
Masjid Mubarak,Masjid,"Jl. Kolonel Masturi No.26, Cimahi, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40525",06.00 hingga 21.00,"4,8",55,,Tidak Ada ,Tidak Tersedia,-6.8708804,107.5419598,Aksesibilitas Tersedia,[]
Masjid Bumi Prima,Masjid,"Kompleks Taman, Jl. Taman Bumi Prima No.8 Blok I, Cibabat, Cimahi Utara, Cimahi City, West Java 40513",,"5,0",22,,Tidak Ada ,Tidak Tersedia,-6.8779904,107.5631849,Aksesibilitas Tersedia,[]
Masjid Asy Syuhud,Masjid,"4GGH+5J2, Kelurahan, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40524",,"4,8",185,,Tidak Ada ,Tidak Tersedia,-6.8746115,107.5290123,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Al Ihtida,Masjid,"4G7J+PF8, Setiamanah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",,"4,6",19,,Tidak Ada ,Tidak Tersedia,-6.8857048,107.5312081,Aksesibilitas Tersedia,[]
Masjid Al Hijrah RW 11 komplek Aneka Bhakti,Masjid,"3GXF+HVQ, Jl. Bakti Mas I, Leuwigajah, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40532",,"4,7",108,,Tidak Ada ,Tidak Tersedia,-6.9010419,107.5247346,Aksesibilitas Tersedia,[]
Masjid Jami' At-Taufiq,Masjid,"Jl. Dacota Bar. II No.6, Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534",04.00 hingga 20.15,"4,8",12,"
0813-9505-1119",Ada,Tidak Tersedia,-6.9219955,107.5538946,Aksesibilitas Tersedia,[]
Masjid Bahrul Ulum,Masjid,"4HF8+F2H, Jl. TTUC, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40514",Buka 24 jam,"4,7",98,,Tidak Ada ,Tidak Tersedia,-6.8763061,107.5651025,Aksesibilitas Tersedia,['Memiliki tempat parkir khusus pengguna kursi roda']
Masjid Al Miftah,Masjid,"3HR4+5JV, Jl. Tirta Indah, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",,"4,7",30,,Tidak Ada ,Tidak Tersedia,-6.9095224,107.5565349,Aksesibilitas Tersedia,[]
Masjid Al Hidayah UNJANI,Masjid,"Jl. Unjani, Cibeber, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40531",,"4,8",124,,Tidak Ada ,Tidak Tersedia,-6.8865877,107.5260192,Aksesibilitas Tersedia,[]
Masjid Darul Falah,Masjid,"Jl. Gn. Rahayu No.1, Pasirkaliki, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40514",Buka 24 jam,"4,7",72,,Tidak Ada ,Tidak Tersedia,-6.8843101,107.5683393,Aksesibilitas Tersedia,[]
Masjid Jami Al - Hijrah,Masjid,"Jl. Suka Indah Raya, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",,"4,7",163,,Tidak Ada ,Tidak Tersedia,-6.8714466,107.525448,Aksesibilitas Tersedia,[]
Masjid As-Salam,Masjid,"4G9H+9VP, Jl. Cisangkan Timur, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",Buka 24 jam,"4,8",47,,Tidak Ada ,Tidak Tersedia,-6.8815482,107.52969,Aksesibilitas Tersedia,[]
Masjid Al Mukarromah,Masjid,"Jl. Taman Bukit I No.28, Leuwigajah, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40532",,"4,6",58,,Tidak Ada ,Tidak Tersedia,-6.910602,107.527028,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Al Baakhirah,Masjid,"Jl. Bp. Ampi No.1E, RT.02/RW.06, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",03.30 hingga 19.30,"4,8",1.086,,Tidak Ada ,Tersedia,-6.8901807,107.5373351,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al - Mukhtar,Masjid,"Jl. Kerkof No.93, Leuwigajah, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40532",Buka 24 jam,"4,8",36,,Tidak Ada ,Tidak Tersedia,-6.9053101,107.5253248,Aksesibilitas Tersedia,[]
Masjid Baitussalam 1,Masjid,"4GCM+RHR, Gg. Sumur Bor III, RT.03/RW.07, Setiamanah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40524",Buka 24 jam,"4,9",20,"
0821-2703-5539",Ada,Tidak Tersedia,-6.8778794,107.533892,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Shofiyatul Munaa,Masjid,"No Jl. Pesantren No.130, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",,"4,8",160,,Tidak Ada ,Tidak Tersedia,-6.8769265,107.5596876,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid RAYA Al Fajri,Masjid,"Setiamanah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40524",Buka 24 jam,"4,7",91,"
0821-2614-779",Ada,Tidak Tersedia,-6.8825664,107.5315422,Aksesibilitas Tersedia,[]
Masjid Asy-Syuura,Masjid,"3HJ3+2WG, Jl. Dieng Raya, Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534",,"4,9",48,,Tidak Ada ,Tidak Tersedia,-6.9199316,107.5548257,Aksesibilitas Tersedia,[]
MASJID JAMI NURUL FALAH,Masjid,"4GGG+MR6, Komplek PEMDA JABAR Jl. Kb. Manggu, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",Buka 24 jam,"4,7",53,,Tidak Ada ,Tidak Tersedia,-6.8733489,107.5270095,Aksesibilitas Tersedia,[]
Masjid Ar-Rahman,Masjid,"Jl. Kalidam No.26, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",Buka 24 jam,"4,4",22,,Tidak Ada ,Tidak Tersedia,-6.8824036,107.5465165,Aksesibilitas Tersedia,[]
Masjid Al Munawaroh PC LDII Cimahi Selatan,Masjid,"Gg. Munawaroh No.214, Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534",04.15 hingga 22.00,"5,0",13,,Tidak Ada ,Tersedia,-6.9206379,107.5606744,Aksesibilitas Tersedia,[]
Masjid Agung Kota Cimahi,Masjid,"Jl. Kaum No.1, Cimahi, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40525",Buka 24 jam,"4,8",2.732,"
(022) 6658166",Ada,Tidak Tersedia,-6.8728203,107.5417301,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Al Muttaqin Pondok Mas Indah Baros,Masjid,"Jl. Taman Pd. Mas Indah No.I, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",09.00 hingga 17.00,"4,9",99,,Tidak Ada ,Tidak Tersedia,-6.8974425,107.5345686,Aksesibilitas Tersedia,[]
Masjid Jami' Mutiara Hikmah,Masjid,"4HF4+VX7, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat",03.30 hingga 21.30,"4,8",123,,Tidak Ada ,Tidak Tersedia,-6.8753355,107.557417,Aksesibilitas Tersedia,[]
Masjid As Shidiq,Masjid,"Jl. Lumbung No.12, Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534",,"4,6",29,,Tidak Ada ,Tidak Tersedia,-6.918832,107.5599936,Aksesibilitas Tersedia,[]
Masjid Yamp - Cimahi Selatan,Masjid,"Wisma PUSDIKPOM No.12, Utama, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40533",,"4,5",2,,Tidak Ada ,Tidak Tersedia,-6.907511,107.541665,Aksesibilitas Tersedia,[]
Masjid Jami Al Hikmah,Masjid,"4GMQ+FMQ, Jl. Sangkuriang Tim. II, Cipageran, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40511",03.30 hingga 20.00,"4,8",34,,Tidak Ada ,Tidak Tersedia,-6.8662794,107.5392443,Aksesibilitas Tersedia,[]
Masjid Al Ma'arij,Masjid,"4HG3+2RM, Jl. Nusantara Raya, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",,"4,7",64,,Tidak Ada ,Tidak Tersedia,-6.8749044,107.5545618,Aksesibilitas Tersedia,[]
Masjid Al-Maqom,Masjid,"4H75+93X, Jl. Pesantren VI No.RT 06, RW.15, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",Buka 24 jam,"4,9",100,,Tidak Ada ,Tidak Tersedia,-6.8874955,107.5581137,Aksesibilitas Tersedia,[]
Masjid Gede al Huda,Masjid,"4H33+JW4, Cigugur Tengah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40522",,"4,8",37,,Tidak Ada ,Tidak Tersedia,-6.8959853,107.554841,Aksesibilitas Tersedia,[]
Masjid Jami Bustanul Irfan,Masjid,"3GQJ+X7F, Jl. Cibogo, Leuwigajah, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40532",Buka 24 jam,"4,9",16,,Tidak Ada ,Tidak Tersedia,-6.9100687,107.5306845,Aksesibilitas Tersedia,[]
Masjid Nurul Falah Nusa Hijau,Masjid,"4GJX+8FJ, Komplek Nusa Hijau Permai, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40525",Buka 24 jam,"4,7",67,,Tidak Ada ,Tidak Tersedia,-6.8691625,107.5486304,Aksesibilitas Tersedia,[]
Masjid Al Barokah,Masjid,"Jl. Borobudur 5, Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534",Buka 24 jam,"4,7",80,,Tidak Ada ,Tidak Tersedia,-6.9169857,107.5611376,Aksesibilitas Tersedia,[]
Masjid Al-Muhaajir,Masjid,"4G2C+9G2, Cibeber, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat",03.30 hingga 21.30,"4,9",13,,Tidak Ada ,Tidak Tersedia,-6.8991224,107.5212551,Aksesibilitas Tersedia,[]
Masjid Jami Al' Fadillah,Masjid,"Jl. H. Haris No.30f, RT.02, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",04.00 hingga 21.00,"4,8",21,"
0813-0282-8689",Ada,Tidak Tersedia,-6.891353,107.537655,Aksesibilitas Tersedia,[]
Masjid BAITURROHIM,Masjid,"3GWQ+HP4, Utama, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40533",Buka 24 jam,"4,8",24,,Tidak Ada ,Tidak Tersedia,-6.9036081,107.5393247,Aksesibilitas Tersedia,[]
Masjid Jami Al-Istiqlal,Masjid,"Jl. Babakan Loa No.35, Pasirkaliki, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40514",,"4,7",87,,Tidak Ada ,Tidak Tersedia,-6.8825722,107.5658834,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid ABRI,Masjid,"Jl. Gatot Subroto No.1, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",,"4,6",471,,Tidak Ada ,Tidak Tersedia,-6.8865581,107.5381252,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Kautsar,Masjid,"Masjid Al-Kautsar, Jln.Pasoepati No.1, Setiamanah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",,"4,7",64,,Tidak Ada ,Tidak Tersedia,-6.8779555,107.5376341,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Baitussalam,Masjid,"Jl. Kyai H. Usman Dhomiri Gg. Masjid No.RT 06/19, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40526",,"4,6",51,,Tidak Ada ,Tidak Tersedia,-6.875657,107.5304501,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami,Masjid,"Jl. Jend. H. Amir Machmud No.667, Padasuka, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40524",Buka 24 jam,"4,7",24,"
0812-2040-6158",Ada,Tidak Tersedia,-6.8708677,107.5372276,Aksesibilitas Tersedia,[]
Masjid At Taqwa,Masjid,"4HC8+F52, Jl. Taman Bumi Prima, Pasirkaliki, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40514",Buka 24 jam,"4,7",15,,Tidak Ada ,Tidak Tersedia,-6.878852,107.5653911,Aksesibilitas Tersedia,[]
