nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Pura Angkasa Amertha Dharma Jati,Pura,"Jl. Salabenda Raya, Atang Senjaya, Kec. Kemang, Kabupaten Bogor, Jawa Barat 16310",Tutup,"4,5",51,"
0856-5139-1128",Ada,Tersedia,-6.5335511,106.7612422,Aksesibilitas Tersedia,[]
Pura Bojong Gede,Taman,"GQ6F+CC5, Jl. Raya Medan, Tajurhalang, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",Buka 24 jam,"4,2",17,,Tidak Ada ,Tidak Tersedia,-6.4889956,106.7736108,Aksesibilitas Tersedia,[]
Pura Melanting Gunung Salak,Pura,"8PJP+M52, Unnamed Road, Tamansari, Bogor Regency, West Java 16610",09.00 hingga 17.00,"4,9",75,,Tidak Ada ,Tidak Tersedia,-6.6683649,106.7353826,Aksesibilitas Tersedia,[]
Pura Melanting Pasar Agung Gunung Salak Bogor,Pura,"8PHP+Q5V, Jalan, Tamansari, Bogor Regency, West Java 16610",Buka 24 jam,"4,7",18,"
0823-1123-7573",Ada,Tidak Tersedia,-6.6705111,106.7354246,Aksesibilitas Tersedia,[]
Pura Raditya Dharma Cibinong,Pura,"Jl. Caduad Asrama No.7, Cibinong, Kec. Cibinong, Kabupaten Bogor, Jawa Barat 16911",Buka 24 jam,"4,8",56,,Tidak Ada ,Tidak Tersedia,-6.4775412,106.8461237,Aksesibilitas Tersedia,[]
Pancuran 7 Sudhamala Pura Melanting Ciapus,Pura,"8PJP+P44, Tamansari, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",Buka 24 jam,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.6682364,106.7353397,Aksesibilitas Tersedia,[]
Persatuan Gojek Pura,Pura,"GQ7F+PVM, Tajurhalang, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",Buka 24 jam,"5,0",17,"
(0251) 8551653",Ada,Tidak Tersedia,-6.4856588,106.7746861,Aksesibilitas Tersedia,[]
Pura Giri Kusuma,Pura,"Jl. Pawon No.34, RT.03/RW.10, Tanah Baru, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16154",Buka 24 jam,"4,8",101,,Tidak Ada ,Tidak Tersedia,-6.59132,106.8180431,Aksesibilitas Tersedia,[]
Pura Tribrata,Pura,"7R79+6PM, Komplek Sekolah Polisi Negara (SPN) Polda Metro Jaya, Jl. Raya Sukabumi, Srogol, Kec. Cigombong, Kabupaten Bogor, Jawa Barat 16138",Buka 24 jam,"4,8",15,"
0813-1492-4266",Ada,Tidak Tersedia,-6.736905,106.8192817,Aksesibilitas Tersedia,[]
Pura Parahyangan Agung Jagatkarta,Pura,"8PJP+C5W, Tamansari, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",Buka 24 jam,"4,8",1.580,,Tidak Ada ,Tidak Tersedia,-6.6688984,106.7354632,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Gapura Kp. Sawah,Pura,"9RWC+5MG, Jl. Kp. Sawah, RT.05/RW.07, Cimahpar, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16144",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.6045638,106.8217154,Aksesibilitas Tersedia,[]
Pura Bhuminatha Sakti ᮕᮥᮛ ᮘ᮪ᮠᮥᮙᮤᮔᮒ᮪ᮠ ᮞᮊ᮪ᮒᮤ,Pura,"CRP8+HXG, Jl. Raya Bogor, RT.01/RW.05, Cibuluh, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16151",Buka 24 jam,"4,8",22,,Tidak Ada ,Tidak Tersedia,-6.5635504,106.8174561,Aksesibilitas Tersedia,[]
Warung Kopi Pura Ciapus,Tujuan Wisata,"8PMM+HXF, Tamansari, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",,"4,4",261,,Tidak Ada ,Tidak Tersedia,-6.6660736,106.7349181,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Pura Gunung Salak ORG,Pusat kebudayaan,"Jl. Gn. Malang, Sukajadi, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",10.00 hingga 17.00,"4,9",17,"
0817-0335-6564",Ada,Tersedia,-6.6689266,106.7354211,Aksesibilitas Tersedia,[]
Masuk Pura Gunung Salak,Pura,"8PQM+FW9, Tamansari, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",Buka 24 jam,"4,0",1,,Tidak Ada ,Tidak Tersedia,-6.6615515,106.7348767,Aksesibilitas Tersedia,[]
Parahyangan Jagadkarta Gunung Salak Taman Sari Bogor,Pura,"8PJP+H38, Unnamed Rd, Tamansari, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",,"4,8",51,,Tidak Ada ,Tidak Tersedia,-6.6685877,106.7351957,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
