nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid At Taqwa,Masjid,"QW5V+8M5, Jl. Komp. Ddn (Depdag), RT.001/RW.006, Bintara Jaya, Kec. Bekasi Bar., Kota Bks, Jawa Barat 13440",Buka 24 jam,"4,7",51,,Tidak Ada ,Tidak Tersedia,-6.2417306,106.9442312,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid AT TAQWA Bekasi,Masjid,"Jl. Cut Mutia No.43, RT.001/RW.009, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",Buka 24 jam,"4,8",14,,Tidak Ada ,Tidak Tersedia,-6.2499774,107.013693,Aksesibilitas Tersedia,[]
Masjid Jami Al-Huda,Masjid,"Jl. Perumahan Taman Kota V No.2, RT.013/RW.016, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",Buka 24 jam,"4,8",68,,Tidak Ada ,Tidak Tersedia,-6.2400525,107.0081633,Aksesibilitas Tersedia,[]
Masjid AT TAQWA VIP - Kota Bekasi,Masjid,"Q2X9+HW7, RT.003/RW.035, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121",Buka 24 jam,"4,7",22,,Tidak Ada ,Tidak Tersedia,-6.2010951,107.019784,Aksesibilitas Tersedia,[]
Masjid Jami Daarur Rahman,Masjid,"QX43+5RJ, RT.005/RW.008, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat",,"4,9",60,,Tidak Ada ,Tidak Tersedia,-6.2445385,106.9545171,Aksesibilitas Tersedia,[]
Masjid Attaqwa Inkoppol,Masjid,"Jl. Rajawali I No.2, RT.008/RW.005, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145",,"4,7",47,"
0857-7257-9080",Ada,Tidak Tersedia,-6.2390585,106.9686077,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Biru Al-Muttaqien Bekasi,Masjid,"Q286+JW6, Jl. Irigasi Prima Raya Bekasi, RT.002/RW.003, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",,"4,7",142,,Tidak Ada ,Tidak Tersedia,-6.2334626,107.0122785,Aksesibilitas Tersedia,[]
Masjid As Salam Jakasampurna,Masjid,"Jl. Jatiluhur Raya Komp Pengairan No.Kav. 11, RT.001/RW.013, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145",Buka 24 jam,"4,8",632,"
(021) 22101485",Ada,Tersedia,-6.2451448,106.9695972,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al-Jihad Kranggan Permai,Masjid,"Jl. Rajawali Raya Perumahan Kranggan Permai No.1, RT.007/RW.015, Jatisampurna, Kec. Jatisampurna, Kota Bks, Jawa Barat 17433",Buka 24 jam,"4,9",490,"
0812-9677-4042",Ada,Tidak Tersedia,-6.3701668,106.9173878,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Raya Al Azhar Summarecon Bekasi,Masjid,"Jl. Bulevar Utara Blok L, RT.006/RW.003, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17143",Buka 24 jam,"4,8",4.024,"
(021) 29579407",Ada,Tidak Tersedia,-6.2216602,107.0017116,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Darussalam,Masjid,"Perumahan Taman Narogong Indah, JL. Narogong Cantik XII, RT. 06 RW. 23,, Pangasinan, Rawalumbu, RT.006/RW.023, Pengasinan, Bekasi, Kota Bks, Jawa Barat 17115",,"4,7",48,,Tidak Ada ,Tidak Tersedia,-6.2812828,107.0088263,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Falah (NU),Masjid,"QX3P+GH5, Jl. Belut I, RT.006/RW.006, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144",,"4,8",42,,Tidak Ada ,Tidak Tersedia,-6.246246,106.9864867,Aksesibilitas Tersedia,[]
Masjid Al Hidayah - Bekasi Selatan,Masjid,"APARTEMEN MUTIARA BEKASI, Jl. Ahmad Yani No.8, RT.005/RW.002, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148",04.00 hingga 21.30,"4,8",26,"
0821-1210-7875",Ada,Tidak Tersedia,-6.2521969,106.9902573,Aksesibilitas Tersedia,[]
Masjid Jami Baitussalam,Masjid,"JL Kusuma Utara Jl. Wisma Jaya no.4 Komplek, RT.014/RW.017, Duren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111",,"4,8",129,"
(021) 8811438",Ada,Tidak Tersedia,,,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Ar Rahman,Masjid,"Bekasi Square, Jl. Ahmad Yani Lt. LG, RT.005/RW.002, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148",10.00 hingga 22.00,"4,7",22,,Tidak Ada ,Tidak Tersedia,-6.254868,106.9903692,Aksesibilitas Tersedia,[]
Masjid Al Munawar,Masjid,"Jl. Narogong Permai V, RT.001/RW.011, Pengasinan, Kec. Rawalumbu, Kota Bks, Jawa Barat 17115",,"4,8",109,,Tidak Ada ,Tidak Tersedia,-6.2784081,107.0053057,Aksesibilitas Tersedia,[]
Masjid Jami' Nurul Huda,Masjid,,Buka 24 jam,"4,7",81,,Ada,Tidak Tersedia,-6.3256746,107.0040374,Aksesibilitas Tersedia,[]
Masjid Jami Al Muhajirin,Masjid,,04.00 hingga 21.30,"4,8",617,,Tidak Ada ,Tidak Tersedia,-6.2415383,106.9911001,Aksesibilitas Tersedia,[]
Masjid Al Ikhlas SMP Negeri 12 Bekasi,Masjid,,,"4,9",35,,Tidak Ada ,Tidak Tersedia,-6.2657667,106.973587,Aksesibilitas Tersedia,[]
Masjid Baabut Taubah Kemang Pratama,Masjid,,Buka 24 jam,"4,9",1.129,,Ada,Tidak Tersedia,-6.2752029,106.9889697,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Hijrah Tytyan Kencana,Masjid,,Buka 24 jam,"4,7",167,,Tidak Ada ,Tersedia,-6.2175306,107.0055163,Aksesibilitas Tersedia,[]
Masjid Jami' Arrahmah,Masjid,,,"4,7",54,,Tidak Ada ,Tidak Tersedia,-6.2317375,107.0010353,Aksesibilitas Tersedia,[]
Masjid Al-Iman,Masjid,,Buka 24 jam,"4,8",101,,Tidak Ada ,Tidak Tersedia,-6.2107201,106.9686736,Aksesibilitas Tersedia,[]
Masjid AL FATTAH,Masjid,,Buka 24 jam,"4,8",27,,Tidak Ada ,Tidak Tersedia,-6.2463274,107.0147385,Aksesibilitas Tersedia,[]
Masjid Al-Islah,Masjid,,Buka 24 jam,"4,8",175,,Tidak Ada ,Tidak Tersedia,-6.3012379,106.9384477,Aksesibilitas Tersedia,[]
Masjid Ulul Albab Universitas Bhayangkara Jakarta Raya,Masjid,,,"4,9",74,,Tidak Ada ,Tidak Tersedia,-6.2228432,107.0099455,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al-Ghufron,Masjid,,Buka 24 jam,"4,8",816,,Tidak Ada ,Tidak Tersedia,-6.255077,107.0175212,Aksesibilitas Tersedia,[]
Masjid Al Ikhlas,Masjid,,,"4,5",40,,Tidak Ada ,Tidak Tersedia,-6.2702223,107.0141597,Aksesibilitas Tersedia,[]
Masjid An-Najah PC LDII Bekasi Barat,Masjid,,Buka 24 jam,"4,7",126,,Tidak Ada ,Tersedia,-6.2332763,106.9718422,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami AL KHOIROT,Masjid,,,"4,6",63,,Tidak Ada ,Tidak Tersedia,-6.2206727,106.9730304,Aksesibilitas Tersedia,[]
Masjid Istiqomah,Masjid,,,"4,6",26,,Ada,Tidak Tersedia,-6.2431287,106.9919387,Aksesibilitas Tersedia,[]
Masjid Jami Al-Azhar,Masjid,,Buka 24 jam,"4,8",4.007,,Ada,Tersedia,-6.2483117,106.9729925,Aksesibilitas Tersedia,"['Dilengkapi dengan sistem bantu dengar', 'Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jami Alfurqon,Masjid,,Buka 24 jam,"4,9",1.921,,Tidak Ada ,Tidak Tersedia,-6.18706,106.9809885,Aksesibilitas Tersedia,['Memiliki tempat parkir khusus pengguna kursi roda']
Masjid Al Falah Jatiwaringin,Masjid,,Buka 24 jam,"4,8",323,,Tidak Ada ,Tidak Tersedia,-6.2727442,106.9229452,Aksesibilitas Tersedia,[]
Masjid AL-HUDA,Masjid,,,"4,7",41,,Tidak Ada ,Tidak Tersedia,-6.2156026,106.9676238,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Baitul Jabbaar,Masjid,,,"4,8",384,,Tidak Ada ,Tersedia,-6.2678718,106.95214,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Al-muawanah,Masjid,,Buka 24 jam,"4,7",243,,Tidak Ada ,Tidak Tersedia,-6.2186512,106.9637389,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
SDIT Ibnu Rusyd Kota Bekasi,Masjid,,Buka 24 jam,"4,6",27,,Tidak Ada ,Tidak Tersedia,-6.3229544,106.9897513,Aksesibilitas Tersedia,[]
Masjid AT TAQWA,Masjid,,Buka 24 jam,"4,4",17,,Tidak Ada ,Tidak Tersedia,-6.2369869,106.980841,Aksesibilitas Tersedia,[]
Masjid Al Mujaddid,Masjid,,Buka 24 jam,"4,8",85,,Tidak Ada ,Tidak Tersedia,-6.211038,106.9640567,Aksesibilitas Tersedia,[]
Masjid Jamie Al-Ittihad,Masjid,,Buka 24 jam,"4,7",25,,Tidak Ada ,Tersedia,-6.2300241,107.0078085,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Jami Siti Santri,Masjid,,,"4,8",384,,Tidak Ada ,Tidak Tersedia,-6.3119212,106.9540122,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Bustanul Ibad,Masjid,,,"4,7",34,,Tidak Ada ,Tidak Tersedia,-6.2210364,107.0174096,Aksesibilitas Tersedia,[]
MASJID JAMI ARROHMAH,Masjid,,Buka 24 jam,"4,6",190,,Tidak Ada ,Tidak Tersedia,-6.1986687,107.0290063,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al-kautsar,Masjid,,Buka 24 jam,"4,7",25,,Tidak Ada ,Tidak Tersedia,-6.2051392,106.9901103,Aksesibilitas Tersedia,[]
"Masjid Al-Furqon, Bintang Metropole, Perwira, Bekasi Utara",Masjid,,,"4,6",57,,Ada,Tidak Tersedia,-6.2150125,107.0084211,Aksesibilitas Tersedia,"['Memiliki tempat parkir khusus pengguna kursi roda', 'Tidak memiliki pintu masuk khusus pengguna kursi roda']"
Masjid Subulussalam,Masjid,,Buka 24 jam,"4,8",63,,Ada,Tidak Tersedia,-6.2267921,106.95956,Aksesibilitas Tersedia,[]
Masjid AL Ishlah Harapan Baru,Masjid,,04.00 hingga 00.00,"4,7",164,,Ada,Tidak Tersedia,-6.2184212,106.966514,Aksesibilitas Tersedia,[]
Masjid Al Ukhuwah,Masjid,,,"4,8",37,,Tidak Ada ,Tidak Tersedia,-6.2577749,106.9949286,Aksesibilitas Tersedia,[]
Masjid Al Huda Pekayon Jaya,Masjid,,,"4,7",60,,Ada,Tidak Tersedia,-6.2685113,106.9807236,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al-Amanah,Masjid,,,"4,8",62,,Ada,Tidak Tersedia,-6.235933,106.9906295,Aksesibilitas Tersedia,[]
Masjid Nurul Iman,Masjid,,Buka 24 jam,"4,8",209,,Ada,Tidak Tersedia,-6.2633439,107.0101002,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid AL AMIN,Masjid,,Buka 24 jam,"4,6",149,,Tidak Ada ,Tidak Tersedia,-6.224728,106.982775,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid At-Taubah,Masjid,,,"4,7",186,,Ada,Tidak Tersedia,-6.2536072,106.9653214,Aksesibilitas Tersedia,[]
Masjid Jami Al-Mughniyah,Masjid,,,"4,8",169,,Ada,Tidak Tersedia,-6.2958674,107.0199672,Aksesibilitas Tersedia,[]
Masjid Darul Ihsan,Masjid,,Buka 24 jam,"4,8",333,,Tidak Ada ,Tersedia,-6.2614183,106.9819508,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Asy- Syuhada Kota Harapan Indah,Masjid,,Buka 24 jam,"4,8",417,,Ada,Tersedia,-6.176395,106.9825945,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Nurul Haq,Masjid,,Buka 24 jam,"4,7",87,,Tidak Ada ,Tidak Tersedia,-6.202083,107.0185751,Aksesibilitas Tersedia,[]
Masjid Jami' Nurul Islam,Masjid,,Buka 24 jam,"4,9",119,,Ada,Tersedia,-6.2521225,107.0267661,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Asy-Syifa,Masjid,,Buka 24 jam,"4,5",442,,Ada,Tidak Tersedia,-6.2268937,107.0061621,Aksesibilitas Tersedia,[]
Masjid Raya Pesona Metropolitan,Masjid,,,"4,8",174,,Tidak Ada ,Tidak Tersedia,-6.2920251,106.9893674,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Nurani,Masjid,,Buka 24 jam,"4,8",480,,Ada,Tidak Tersedia,-6.2218983,106.973498,Aksesibilitas Tersedia,[]
Masjid Agung Al-Barkah,Masjid,,Buka 24 jam,"4,8",3.470,,Ada,Tidak Tersedia,-6.2407637,106.9995397,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Nurul Islam KH Noer Alie Islamic Center Bekasi,Masjid,,Buka 24 jam,"4,7",541,,Tidak Ada ,Tidak Tersedia,-6.2458944,106.9939234,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Al-Falah Perumahan Bekasi Permai Kota Bekasi,Masjid,,,"4,8",90,,Tidak Ada ,Tidak Tersedia,-6.2290181,107.0128382,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Riyadhul Jannah,Masjid,,Buka 24 jam,"4,9",15,,Tidak Ada ,Tidak Tersedia,-6.3224995,106.9337521,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Jami Al-Akhyar,Masjid,,04.00 hingga 00.00,"4,8",417,,Tidak Ada ,Tidak Tersedia,-6.2488789,107.0005867,Aksesibilitas Tersedia,[]
Masjid Al-Falah,Masjid,,,"4,9",16,,Ada,Tidak Tersedia,-6.2415116,107.0404229,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
