nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Ranca (Miftahul Jannah),Masjid,"Yayasan Pendidikan Islam Al-I'tishaam, Pasirbatang, Kec. Manonjaya, Kabupaten Tasikmalaya, Jawa Barat 46197",Buka 24 jam,"4,9",10,"
0823-2008-8150",Ada,Tidak Tersedia,-7.3592637,108.3453117,Aksesibilitas Tersedia,[]
Masjid Jami Hanaslangah,Masjid,"G65Q+5G7, Jl.hanaslangah, RT.001/RW.004, Banjarwaringin, Kec. Salopa, Kabupaten Tasikmalaya, Jawa Barat 46192",Buka 24 jam,"4,9",26,,Tidak Ada ,Tidak Tersedia,-7.4920868,108.2387861,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Dawagung,Masjid,"Q57Q+V96, Jl. Desa Dawagung/Cibogo, Dawagung, Kec. Rajapolah, Kabupaten Tasikmalaya, Jawa Barat 46155",,"4,6",23,,Tidak Ada ,Tidak Tersedia,-7.2353454,108.1883949,Aksesibilitas Tersedia,[]
Masjid Al-Muhajirin Perum Sukarindik,Masjid,"M5VX+235, Jl. Sukarindik, Sukarindik, Kec. Bungursari, Kab. Tasikmalaya, Jawa Barat 46151",,"4,4",31,,Tidak Ada ,Tidak Tersedia,-7.3074813,108.1977253,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Besar Al-Rosyad,Masjid,"Jl. Letnan Ibrahim Adji, Indihiang, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151",,"4,6",84,"
0813-2332-5112",Ada,Tidak Tersedia,-7.2925092,108.2001202,Aksesibilitas Tersedia,[]
Masjid Jami Nurul Huda Kp. Bongkor,Masjid,"P4QM+FQ9, Bongkor, Sukaratu, Indrajaya, Tasikmalaya, Kabupaten Tasikmalaya, Jawa Barat 46415",,"4,9",11,"
0813-2330-0032",Ada,Tidak Tersedia,-7.261341,108.1344939,Aksesibilitas Tersedia,[]
Masjid Besar Muhajirin,Masjid,"M68H+R3J, Jl. Saptamarga No.03, Cikalang, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46114",Buka 24 jam,"4,8",449,"
0852-2343-4434",Ada,Tidak Tersedia,-7.3328318,108.2273678,Aksesibilitas Tersedia,[]
"Masjid Al Ihsan Kp. Jinten, Sukarame, Singaparna, Tasikmalaya",Masjid,"J4WG+G9G, Kp.zinten, Cipakat, Kec. Singaparna, Kabupaten Tasikmalaya, Jawa Barat 46417",,"4,7",28,"
0851-5653-9182",Ada,Tidak Tersedia,-7.3536825,108.1259625,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Falah,Masjid,"Jl. Cisalak No.32, Sukamanah, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46131",04.00 hingga 20.00,"4,5",13,,Tidak Ada ,Tidak Tersedia,-7.3110872,108.2303216,Aksesibilitas Tersedia,[]
Masjid Al Ikhlas Sukahening,Masjid,"Sukahening, Kota/kab, Jl. Kereteg No.1, Cigantang, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",,"4,5",31,,Tidak Ada ,Tidak Tersedia,-7.3602224,108.189325,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Cicurug,Masjid,"J8V3+C79, Margahayu, Kec. Manonjaya, Kabupaten Tasikmalaya, Jawa Barat 46197",,"4,3",24,,Tidak Ada ,Tidak Tersedia,-7.3564702,108.3032205,Aksesibilitas Tersedia,[]
MASJID Al Barokah Toblongan,Masjid,"Jl. Raya Mangunreja No.101, Mangunreja, Kec. Mangunreja, Kabupaten Tasikmalaya, Jawa Barat 46462",Buka 24 jam,"4,8",16,,Tidak Ada ,Tidak Tersedia,-7.36931,108.0979424,Aksesibilitas Tersedia,[]
Mesjid At-Taqwa,Masjid,"P5P4+CG9, Kp. Sukamahi, Sukajadi, Kec. Cisayong, Kabupaten Tasikmalaya, Jawa Barat 46153",Buka 24 jam,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.263951,108.1563553,Aksesibilitas Tersedia,[]
MASJID BANI ISMAIL,Masjid,"Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",Buka 24 jam,"5,0",12,"
0852-1387-6887",Ada,Tidak Tersedia,-7.3317607,108.2207638,Aksesibilitas Tersedia,[]
Masjid Assalam,Masjid,"J3WX+33F, Jl. Raya Cigalontang, Cikunten, Kec. Singaparna, Kabupaten Tasikmalaya, Jawa Barat 46414",Buka 24 jam,"3,6",16,,Tidak Ada ,Tidak Tersedia,-7.354811,108.0976645,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Bani Zein,Masjid,"Jl. Raya Sukamantri No.217, Pasirhuni, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat 46156",,"4,4",69,,Tidak Ada ,Tidak Tersedia,-7.1414973,108.1471522,Aksesibilitas Tersedia,[]
Masjid Al Fattah,Masjid,"M62H+JFW, Jl. Cilolohan, RT.08/RW.08, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46115",,"4,7",30,,Tidak Ada ,Tidak Tersedia,-7.3483824,108.2287116,Aksesibilitas Tersedia,[]
Masjid Jami' Besar Sukaraja,Masjid,"Jl. Karangnunggal, Sukapura, Kec. Sukaraja, Kabupaten Tasikmalaya, Jawa Barat 46185",Buka 24 jam,"4,6",762,"
0853-5350-6995",Ada,Tidak Tersedia,-7.451923,108.1939157,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al-Hikmah,Masjid,"Jl. Cikalang Tengah No.14, Cikalang, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46114",,"4,9",14,,Tidak Ada ,Tidak Tersedia,-7.339271,108.2294021,Aksesibilitas Tersedia,[]
"Masjid Agung Cibalong, Kabupaten Tasikmalaya",Masjid,"F5PJ+4V3, Girikencana, Kec. Parungponteng, Kabupaten Tasikmalaya, Jawa Barat 46185",,"4,5",46,,Tidak Ada ,Tidak Tersedia,-7.5147358,108.1821732,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Rancamaya,Masjid,"J4XG+4W8, JL. Rancamaya, Sukarame, Cipakat, Tasikmalaya, Kabupaten Tasikmalaya, Jawa Barat 46417",,"4,4",16,,Tidak Ada ,Tidak Tersedia,-7.3522151,108.1273127,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Al-Muttaqin,Masjid,"Jl. Sutisna Senjaya No.235, Cikalang, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46114",,"4,8",32,"
0822-1683-2624",Ada,Tidak Tersedia,-7.3333717,108.2362861,Aksesibilitas Tersedia,[]
Masjid Rahmatullah,Masjid,"Jl. Cendramerta No.1, Panglayungan, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46134",Buka 24 jam,"4,7",331,,Tidak Ada ,Tidak Tersedia,-7.318611,108.2066641,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Kaum bantarkalong,Masjid,"83PG+8JH, Bantarkalong, Kec. Cipatujah, Kabupaten Tasikmalaya, Jawa Barat 46187",Buka 24 jam,"4,7",68,"
0853-1924-9276",Ada,Tidak Tersedia,-7.6641768,108.0766203,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al-muttaqin,Masjid,"M652+MMR, Jl. Brig. Jen. Sutoko, Linggajaya, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",,"4,7",34,,Tidak Ada ,Tidak Tersedia,-7.3407543,108.201633,Aksesibilitas Tersedia,[]
Masjid Agung Manonjaya,Masjid,"J8X4+FVG, Jl. RTA. Prawira Adiningrat, Manonjaya, Kec. Manonjaya, Kab. Tasikmalaya, Jawa Barat 46197",,"4,7",1.773,,Tidak Ada ,Tidak Tersedia,-7.3513169,108.3072051,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Masjid Besar Singaparna Kota,Masjid,"M425+3W6, alun alun, Kec. Singaparna, Kabupaten Tasikmalaya, Jawa Barat 46411","04.30 hingga 05.00,11.00 hingga 13.00,15.00 hingga 15.30,18.00 hingga 18.30,19.00 hingga 19.30","4,5",82,,Tidak Ada ,Tidak Tersedia,-7.3498459,108.1097626,Aksesibilitas Tersedia,[]
MASJID BAITURRAHMAN,Masjid,"Jl. R.E. Martadinata No.93, Cipedes, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46133",Buka 24 jam,"4,8",330,,Tidak Ada ,Tidak Tersedia,-7.314606,108.2133101,Aksesibilitas Tersedia,[]
Masjid iceu,Masjid,"R56J+Q9P, Sindangraja, Kec. Jamanis, Kabupaten Tasikmalaya, Jawa Barat 46175",,"4,3",681,,Tidak Ada ,Tidak Tersedia,-7.1880365,108.1809677,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Al Ilyas,Masjid,"JL. Panyingkiran, RT.02/01, Jl. Panyingkiran I No.27, Panyingkiran, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151",,"4,9",22,"
(0265) 336008",Ada,Tidak Tersedia,-7.3058591,108.2082101,Aksesibilitas Tersedia,[]
Masjid At-Taqwa Tanjung Resik,Masjid,"J6V9+V97, Cipamutih, Taman Sari, Sambongjaya, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",,"4,8",16,,Tidak Ada ,Tidak Tersedia,-7.3553361,108.2184306,Aksesibilitas Tersedia,[]
Masjid Asy Syafii,Masjid,"M5MR+2RG, Sukamulya, Kec. Bungursari, Kab. Tasikmalaya, Jawa Barat 46151",,"5,0",22,,Tidak Ada ,Tidak Tersedia,-7.3174442,108.1920901,Aksesibilitas Tersedia,[]
Masjid Al-Iman,Masjid,"Jl. Siliwangi No.207, Cikalang, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46114",,"4,7",53,"
0853-2026-0061",Ada,Tidak Tersedia,-7.3362202,108.2315669,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
"Masjid Desa Cianda, TasikMalaya",Masjid,"J4VQ+QPF, Sukarame, Kec. Sukarame, Kabupaten Tasikmalaya, Jawa Barat 46461",,"4,8",26,,Tidak Ada ,Tidak Tersedia,-7.3555516,108.1393055,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Muawanah,Masjid,"Q5HH+GRR, Jl. Pangligaran, Manggungjaya, Kec. Rajapolah, Kabupaten Tasikmalaya, Jawa Barat 46155",,"4,8",20,,Tidak Ada ,Tidak Tersedia,-7.2211476,108.1795036,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Nurul Huda,Masjid,"Jl. Rancageneng No.2, Sukajaya, Kec. Bungursari, Kab. Tasikmalaya, Jawa Barat 46151",,"5,0",11,"
0853-2224-3773",Ada,Tidak Tersedia,-7.3129663,108.188119,Aksesibilitas Tersedia,[]
Masjid Jami Perum Sawati Mas,Masjid,"Jl. Ciawi - Panumbangan No.16, Cipondok, Kec. Sukaresik, Kabupaten Tasikmalaya, Jawa Barat 46156",,"4,2",31,"
0813-2076-7308",Ada,Tidak Tersedia,-7.1557407,108.1636013,Aksesibilitas Tersedia,[]
Masjid Gunung Yuda,Masjid,"J5VM+828, Gunung Yuda, Mangkubumi, Kp. Gunung yuda, RT.01/RW.07, Cigantang, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",03.30 hingga 20.30,"4,7",16,,Tidak Ada ,Tidak Tersedia,-7.3567087,108.1825823,Aksesibilitas Tersedia,[]
Masjid Ar-Ruhaeniah,Masjid,"J6PG+959, Jalan, Mulyasari, Tamansari, Tasikmalaya Regency, West Java 46196",,"4,7",120,"
0823-1587-1237",Ada,Tidak Tersedia,-7.3640868,108.2254843,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Ikhlas Markaz Dakwah Tasik,Masjid,"J6P2+CXM, Sambongjaya, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",Buka 24 jam,"4,9",78,,Tidak Ada ,Tidak Tersedia,-7.3639125,108.2024219,Aksesibilitas Tersedia,[]
Masjid Jami Al Ishlah Nagrog,Masjid,"Jl. Situ Gede No.Rt02/04, Nagrog, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",,"4,7",24,,Tidak Ada ,Tidak Tersedia,-7.3406572,108.1927733,Aksesibilitas Tersedia,[]
Masjid Al Hidayah,Masjid,"Jl. Raya Cikatomas, Dusun Muara Rt. 003/001, Sukakerta, Jatiwaras, Tasikmalaya Regency, West Java 46185",Buka 24 jam,"4,0",12,,Tidak Ada ,Tidak Tersedia,-7.4536374,108.2067289,Aksesibilitas Tersedia,[]
Masjid Jamie At Taqwa,Masjid,"M6GJ+GMH, Lengkongsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46111",,"4,6",17,,Tidak Ada ,Tidak Tersedia,-7.323677,108.231726,Aksesibilitas Tersedia,[]
Masjid Baitul Amanah(Masjid Itjeu),Masjid,"Jl. Raya Jamanis, Tanjungmekar, Kec. Jamanis, Kabupaten Tasikmalaya, Jawa Barat",Buka 24 jam,"4,3",62,,Tidak Ada ,Tidak Tersedia,-7.188196,108.1805143,Aksesibilitas Tersedia,[]
Masjid Al Azhar,Masjid,"P576+HHQ, Sukamahi, Kec. Sukaratu, Kabupaten Tasikmalaya, Jawa Barat 46415",,"5,0",7,,Tidak Ada ,Tidak Tersedia,-7.2860454,108.161498,Aksesibilitas Tersedia,[]
Masjid Al-Hasanah,Masjid,"kp.Sindangelet No.46153, Sukaraharja, Kec. Cisayong, Kabupaten Tasikmalaya, Jawa Barat 46153",,"4,8",26,,Tidak Ada ,Tidak Tersedia,-7.2625076,108.1779058,Aksesibilitas Tersedia,[]
Masjid Amaliah TASCO,Masjid,"Jl. Bebedahan II No.13-21, Lengkongsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46111",Buka 24 jam,"4,8",61,,Tidak Ada ,Tidak Tersedia,-7.3280376,108.2356056,Aksesibilitas Tersedia,[]
Masjid Cimerak,Masjid,"J48X+2VH, Wargakerta, Kec. Sukarame, Kabupaten Tasikmalaya, Jawa Barat 46461",,"4,6",10,,Tidak Ada ,Tidak Tersedia,-7.3849412,108.1497488,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Nur Rafi'i,Masjid,"M6PH+5JV, Jl. Mohamad Hatta, RT.04/RW.14, Sukamanah, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46131",,"4,7",110,"
0897-7715-333",Ada,Tidak Tersedia,-7.3145244,108.2290499,Aksesibilitas Tersedia,[]
Masjid Besar Kec. Cineam,Masjid,"J954+86X, Cineam, Kec. Cineam, Kabupaten Tasikmalaya, Jawa Barat 46198",Buka 24 jam,"4,6",37,,Tidak Ada ,Tidak Tersedia,-7.3916427,108.3556053,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Besar Ciawi,Masjid,"Jl. Raya Ciawi, Ciawi, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat 46156",,"4,5",121,,Tidak Ada ,Tidak Tersedia,-7.1585501,108.1465883,Aksesibilitas Tersedia,[]
Masjid At-Taqwa Dadaha,Masjid,"M67F+957, Jl. Lingkar Dadaha, Nagarawangi, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46124",,"4,5",20,,Tidak Ada ,Tidak Tersedia,-7.336582,108.2229226,Aksesibilitas Tersedia,[]
"Masjid At Tajdid, Sindang Galih",Masjid,"J6WH+9F9, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46115",,"4,7",30,"
0893-4366-545",Ada,Tidak Tersedia,-7.3540924,108.2287266,Aksesibilitas Tersedia,[]
Masjid Besar Kawalu,Masjid,"J695+78M, Jl. Perintis Kemerdekaan, Karsamenak, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182",,"4,6",487,,Tidak Ada ,Tidak Tersedia,-7.3817761,108.2083037,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al - Falah,Masjid,"Kp. Citiga Rt.001 Rw.004, Desa, Condong, Kec. Jamanis, Kabupaten Tasikmalaya, Jawa Barat 46175",,"4,6",15,,Tidak Ada ,Tidak Tersedia,-7.198474,108.157191,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid BAITUL JANNAH,Masjid,"Jl. Sheikh Abdul Muhyi No.28, Urug, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182",,"4,4",88,,Tidak Ada ,Tidak Tersedia,-7.440443,108.1950827,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Masjid Agung Baiturrohman,Tempat Ibadah,"Sukamulya, Kec. Singaparna, Kabupaten Tasikmalaya, Jawa Barat 46416",,"4,6",468,"
0878-0816-2123",Ada,Tidak Tersedia,-7.357472,108.112673,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid As Salam,Masjid,"J6XG+H5P, Jl. Gn. Roay 1, RT.03/RW.14, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46115",,"4,6",34,,Tidak Ada ,Tidak Tersedia,-7.3510396,108.2254674,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Neundeut,Masjid,"Jl. Raya Cisayong No.2, Sukaraharja, Kec. Cisayong, Kabupaten Tasikmalaya, Jawa Barat 46153",07.00 hingga 21.00,"4,9",21,,Tidak Ada ,Tidak Tersedia,-7.2618743,108.1713321,Aksesibilitas Tersedia,[]
Masjid Jami Al Barkah,Masjid,"R5R9+5VX, Kampung Situbuleud, RT.03/RW.04, Cipondok, Kec. Sukaresik, Kabupaten Tasikmalaya, Jawa Barat 46418",Buka 24 jam,"4,7",3,,Tidak Ada ,Tidak Tersedia,-7.1595188,108.1697214,Aksesibilitas Tersedia,[]
Masjid Agung Mangunreja,Masjid,"J4M2+WJ2, Jl. Garut - Tasikmalaya, Mangunreja, Kec. Mangunreja, Kabupaten Tasikmalaya, Jawa Barat 46462",Buka 24 jam,"4,6",373,,Tidak Ada ,Tidak Tersedia,-7.3652334,108.1015252,Aksesibilitas Tersedia,[]
Mesjid Jami Darussalam,Masjid,"Q4CW+3RW, Jln kp.sarongge, RT.2/RW.010, Banyurasa, Kec. Sukahening, Kabupaten Tasikmalaya, Jawa Barat 46153",Buka 24 jam,"4,8",13,"
0831-9559-9481",Ada,Tidak Tersedia,-7.229753,108.1470754,Aksesibilitas Tersedia,[]
Masjid Jami CISEPET,Masjid,"C4JH+3Q5, Cisepet, Girijaya, Bojongasih, Tasikmalaya Regency, West Java 46475",,"4,1",21,,Tidak Ada ,Tidak Tersedia,-7.5693058,108.1287768,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Abu Bakar Ash-Shiddiq,Masjid,"Q5JW+8HG, Manggungjaya, Kec. Rajapolah, Kabupaten Tasikmalaya, Jawa Barat 46155",Buka 24 jam,"4,6",21,,Tidak Ada ,Tidak Tersedia,-7.2191875,108.1964531,Aksesibilitas Tersedia,[]
Masjid Jami Al Falah,Masjid,"M547+CMJ, Cikadongdong, Kec. Singaparna, Kabupaten Tasikmalaya, Jawa Barat 46418",,"4,8",13,"
0812-1090-7094",Ada,Tidak Tersedia,-7.3439085,108.1641272,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Al-Muawanah,Masjid,"Jl. Raya Pagerageung No.51, Pagerageung, Kec. Pagerageung, Kabupaten Tasikmalaya, Jawa Barat 46158",,"4,4",21,,Tidak Ada ,Tidak Tersedia,-7.1117102,108.1643295,Aksesibilitas Tersedia,[]
Masjid Jame Al iklas,Masjid,"J3MW+CF9, Jl. Kaum Selatan, Mangunreja, Kec. Mangunreja, Kabupaten Tasikmalaya, Jawa Barat 46462",,"4,5",10,,Tidak Ada ,Tidak Tersedia,-7.3664656,108.0962466,Aksesibilitas Tersedia,[]
MASJID AL ISHLAH | Asia Plaza,Masjid,"M658+766, Tuguraja, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46125",Buka 24 jam,"4,6",599,,Tidak Ada ,Tidak Tersedia,-7.3418357,108.2155098,Aksesibilitas Tersedia,[]
Masjid At Taqwa,Masjid,"J6VF+G8X, Jl. Cikunten Indah, RT.04/RW.10, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46115",Buka 24 jam,"4,9",64,"
0812-2051-3760",Ada,Tidak Tersedia,-7.3561391,108.2233676,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Al-mujahidin,Masjid,"Jl. Mohamad Hatta No.119-139, Sukamanah, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46131",,"4,8",17,,Tidak Ada ,Tidak Tersedia,-7.3198301,108.2261732,Aksesibilitas Tersedia,[]
Masjid As-Syukur,Masjid,"C596+XQP, Eureunpalay, Kec. Cibalong, Kabupaten Tasikmalaya, Jawa Barat 46185",,"4,3",70,,Tidak Ada ,Tidak Tersedia,-7.5800395,108.1619428,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al- Abror,Masjid,"V6J2+3FX, Puteran, Kec. Pagerageung, Kabupaten Tasikmalaya, Jawa Barat 46158",Buka 24 jam,"4,4",41,,Tidak Ada ,Tidak Tersedia,-7.1197555,108.2012355,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid STAI Al Hidayah Tasikmalaya,Masjid,"Talagasari, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182",Buka 24 jam,"4,8",24,"
0821-2604-7604",Ada,Tidak Tersedia,-7.3789904,108.1993883,Aksesibilitas Tersedia,[]
MASJID AL - MAKKAH STASIUN TASIKMALAYA,Masjid,"Jl. Tarumanagara, Tawangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46112","00.00 hingga 06.00,12.00 hingga 00.00","4,6",18,"
(0265) 332485",Ada,Tidak Tersedia,-7.3229616,108.223156,Aksesibilitas Tersedia,[]
Masjid Babussalam,Masjid,"Jl. Syekh Abdul Muhyi Pasirdatar No.45, Gununggede, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182",,"4,9",69,,Tidak Ada ,Tidak Tersedia,-7.4021241,108.2111514,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
